ROSARIO CORTES,117467222,roscortes,roscortes@mail.com,3465940529,CRA 76 # 109 - 75
JUANA GARRIDO,469746218,juagarrido,juagarrido@mail.com,3406911991,CLL 72 # 132 - 75
ROCIO SANTOS,209718397,rocsantos,rocsantos@mail.com,3339852467,CLL 14 # 97 - 36
ANDREA GUERRERO,877102383,andguerrero,andguerrero@mail.com,3409821505,CRA 16 # 141 - 75
TERESA LOZANO,919467288,terlozano,terlozano@mail.com,3390115399,CLL 79 # 15 - 16
ENCARNACION CANO,497025095,enccano,enccano@mail.com,3072943567,CLL 84 # 52 - 63
MONTSERRAT CRUZ,644473473,moncruz,moncruz@mail.com,3045393179,CRA 118 # 12 - 73
MONICA MENDEZ,1105573595,monmendez,monmendez@mail.com,3328148709,CLL 126 # 96 - 66
ALICIA FLORES,441534459,aliflores,aliflores@mail.com,3043926182,CLL 36 # 43 - 35
MARIA MAR PRIETO,534002749,marprieto,marprieto@mail.com,3271974793,CRA 27 # 142 - 55
SANDRA HERRERA,727509430,sanherrera,sanherrera@mail.com,3459394996,CLL 65 # 71 - 73
SONIA PE•A,81703262,sonpeœa,sonpeœa@mail.com,3460686064,CLL 109 # 44 - 10
MARINA LEON,162959751,marleon,marleon@mail.com,3278405051,CRA 32 # 137 - 9
SUSANA MARQUEZ,755780381,susmarquez,susmarquez@mail.com,3460794929,CLL 55 # 33 - 74
ANGELA CABRERA,1005450362,angcabrera,angcabrera@mail.com,3390782877,CLL 36 # 125 - 44
NATALIA GALLEGO,512629050,natgallego,natgallego@mail.com,3270051955,CRA 77 # 120 - 49
ROSA CALVO,782945363,roscalvo,roscalvo@mail.com,3134183071,CLL 21 # 31 - 37
YOLANDA VIDAL,69586118,yolvidal,yolvidal@mail.com,3353676531,CLL 75 # 71 - 48
SOFIA CAMPOS,41980247,sofcampos,sofcampos@mail.com,3324148520,CRA 54 # 48 - 29
CLAUDIA REYES,1001148214,clareyes,clareyes@mail.com,3151382377,CLL 22 # 101 - 45
MARGARITA VEGA,1167177574,marvega,marvega@mail.com,3283482580,CLL 3 # 27 - 51
MARIA JOSEFA FUENTES,703798410,marfuentes,marfuentes@mail.com,3292834878,CRA 116 # 102 - 51
CARLA CARRASCO,780822351,carcarrasco,carcarrasco@mail.com,3210394975,CLL 23 # 14 - 46
EVA DIEZ,440989453,evadiez,evadiez@mail.com,3496458454,CLL 103 # 15 - 64
INMACULADA AGUILAR,244997491,inmaguilar,inmaguilar@mail.com,3483900429,CRA 130 # 57 - 37
MARIA ROSARIO CABALLERO,1042366223,marcaballero,marcaballero@mail.com,3097372091,CLL 52 # 21 - 13
MARIA MERCEDES NIETO,748425145,marnieto,marnieto@mail.com,3095129403,CLL 74 # 141 - 64
ANA ISABEL SANTANA,978238091,anasantana,anasantana@mail.com,3433590799,CRA 31 # 109 - 65
NOELIA VARGAS,1103234045,noevargas,noevargas@mail.com,3428793602,CLL 32 # 108 - 17
ESTHER PASCUAL,1060008542,estpascual,estpascual@mail.com,3212891847,CLL 137 # 73 - 42
VERONICA GIMENEZ,424780640,vergimenez,vergimenez@mail.com,3287802176,CRA 34 # 85 - 57
DANIELA HERRERO,148963720,danherrero,danherrero@mail.com,3038524899,CLL 94 # 69 - 59
NEREA HIDALGO,1186845928,nerhidalgo,nerhidalgo@mail.com,3299642795,CLL 110 # 40 - 50
CAROLINA MONTERO,459167404,carmontero,carmontero@mail.com,3483696441,CRA 48 # 138 - 20
INES LORENZO,1196508099,inelorenzo,inelorenzo@mail.com,3342072277,CLL 28 # 69 - 60
MIRIAM SANTIAGO,1036349038,mirsantiago,mirsantiago@mail.com,3242117543,CLL 54 # 80 - 29
EVA MARIA BENITEZ,1105617721,evabenitez,evabenitez@mail.com,3417491549,CRA 36 # 60 - 61
MARTINA DURAN,382553342,marduran,marduran@mail.com,3474612195,CLL 48 # 142 - 65
MARIA VICTORIA IBA•EZ,578560679,maribaœez,maribaœez@mail.com,3025420551,CLL 16 # 16 - 4
LORENA ARIAS,599394444,lorarias,lorarias@mail.com,3290992810,CRA 75 # 44 - 29
ANGELES MORA,1007515092,angmora,angmora@mail.com,3396922060,CLL 83 # 25 - 57
ANA BELEN FERRER,219405924,anaferrer,anaferrer@mail.com,3492134746,CLL 107 # 141 - 66
MARIA ELENA CARMONA,219551059,marcarmona,marcarmona@mail.com,3318321779,CRA 119 # 74 - 7
MARIA ROSA VICENTE,884237026,marvicente,marvicente@mail.com,3037854530,CLL 30 # 39 - 70
VICTORIA ROJAS,824700444,vicrojas,vicrojas@mail.com,3018238483,CLL 99 # 83 - 9
MARIA CONCEPCION SOTO,455634768,marsoto,marsoto@mail.com,3133438648,CRA 10 # 77 - 30
ALEJANDRA CRESPO,225852681,alecrespo,alecrespo@mail.com,3093182767,CLL 129 # 14 - 57
AMPARO ROMAN,956156341,amproman,amproman@mail.com,3008056092,CLL 48 # 55 - 33
MARIA ANTONIA PASTOR,907437763,marpastor,marpastor@mail.com,3079786908,CRA 26 # 87 - 57
LIDIA VELASCO,694782875,lidvelasco,lidvelasco@mail.com,3245604650,CLL 17 # 139 - 34
CELIA PARRA,767214285,celparra,celparra@mail.com,3079011750,CLL 68 # 54 - 64
CATALINA SAEZ,402939495,catsaez,catsaez@mail.com,3227343841,CRA 57 # 25 - 11
FATIMA MOYA,132195648,fatmoya,fatmoya@mail.com,3421853333,CLL 11 # 1 - 53
MARIA NIEVES BRAVO,527826823,marbravo,marbravo@mail.com,3376250506,CLL 56 # 18 - 24
AINHOA RIVERA,947573189,ainrivera,ainrivera@mail.com,3061813597,CRA 13 # 118 - 24
OLGA GALLARDO,210797552,olggallardo,olggallardo@mail.com,3304666318,CLL 42 # 76 - 65
CLARA GARCIA,908504500,clagarcia,clagarcia@mail.com,3363271651,CLL 3 # 64 - 41
CONSUELO RODRIGUEZ,158104884,conrodriguez,conrodriguez@mail.com,3493060396,CRA 89 # 59 - 55
MARIA CRISTINA GONZALEZ,1080243378,margonzalez,margonzalez@mail.com,3243700305,CLL 10 # 3 - 33
ADRIANA FERNANDEZ,385759087,adrfernandez,adrfernandez@mail.com,3006775596,CLL 51 # 62 - 73
GLORIA LOPEZ,886068550,glolopez,glolopez@mail.com,3035348905,CRA 65 # 103 - 25
MARIA SOLEDAD MARTINEZ,808023342,marmartinez,marmartinez@mail.com,3063085244,CLL 9 # 144 - 71
ANTONIO SANCHEZ,637555251,antsanchez,antsanchez@mail.com,3333299375,CLL 90 # 103 - 28
MANUEL PEREZ,539143662,manperez,manperez@mail.com,3030246987,CRA 26 # 97 - 65
JOSE GOMEZ,918142447,josgomez,josgomez@mail.com,3085614598,CLL 118 # 100 - 42
FRANCISCO MARTIN,410884842,framartin,framartin@mail.com,3485309020,CLL 127 # 13 - 37
DAVID JIMENEZ,85457703,davjimenez,davjimenez@mail.com,3417183517,CRA 40 # 134 - 73
JUAN HERNANDEZ,1051738813,juahernandez,juahernandez@mail.com,3499314412,CLL 97 # 1 - 41
JAVIER RUIZ,928917109,javruiz,javruiz@mail.com,3492195738,CLL 101 # 84 - 72
DANIEL DIAZ,1140087602,dandiaz,dandiaz@mail.com,3246103695,CRA 66 # 68 - 44
JOSE ANTONIO MORENO,408626423,josmoreno,josmoreno@mail.com,3089242329,CLL 17 # 64 - 14
FRANCISCO JAVIER MU•OZ,482998456,framuœoz,framuœoz@mail.com,3049365727,CLL 130 # 101 - 1
JOSE LUIS ALVAREZ,1026653031,josalvarez,josalvarez@mail.com,3391937609,CRA 33 # 74 - 10
CARLOS ROMERO,910994526,carromero,carromero@mail.com,3497764415,CLL 59 # 131 - 1
ALEJANDRO GUTIERREZ,436368190,alegutierrez,alegutierrez@mail.com,3256491248,CLL 82 # 23 - 10
JESUS ALONSO,478565842,jesalonso,jesalonso@mail.com,3161863221,CRA 144 # 66 - 66
MIGUEL NAVARRO,117849410,mignavarro,mignavarro@mail.com,3233457432,CLL 128 # 37 - 48
JOSE MANUEL TORRES,381981784,jostorres,jostorres@mail.com,3486648657,CLL 26 # 120 - 70
MIGUEL ANGEL DOMINGUEZ,442328572,migdominguez,migdominguez@mail.com,3020715747,CRA 66 # 131 - 53
RAFAEL RAMOS,719103481,raframos,raframos@mail.com,3362647408,CLL 121 # 86 - 65
PABLO VAZQUEZ,907721359,pabvazquez,pabvazquez@mail.com,3290361047,CLL 113 # 76 - 27
PEDRO RAMIREZ,1075728438,pedramirez,pedramirez@mail.com,3457392682,CRA 22 # 49 - 31
ANGEL GIL,1145909541,anggil,anggil@mail.com,3422078427,CLL 44 # 4 - 30
SERGIO SERRANO,883767445,serserrano,serserrano@mail.com,3491892270,CLL 120 # 101 - 74
FERNANDO MORALES,879915015,fermorales,fermorales@mail.com,3424098866,CRA 91 # 73 - 24
JOSE MARIA MOLINA,848459403,josmolina,josmolina@mail.com,3019078633,CLL 14 # 22 - 65
JORGE BLANCO,939315119,jorblanco,jorblanco@mail.com,3275278519,CLL 109 # 89 - 45
LUIS SUAREZ,431824206,luisuarez,luisuarez@mail.com,3320743357,CRA 34 # 122 - 40
ALBERTO CASTRO,1068151167,albcastro,albcastro@mail.com,3118396658,CLL 2 # 69 - 75
ALVARO ORTEGA,364698014,alvortega,alvortega@mail.com,3082261925,CLL 143 # 44 - 31
JUAN CARLOS DELGADO,839219695,juadelgado,juadelgado@mail.com,3304194608,CRA 27 # 105 - 41
ADRIAN ORTIZ,521223955,adrortiz,adrortiz@mail.com,3404475578,CLL 55 # 123 - 74
DIEGO MARIN,282255736,diemarin,diemarin@mail.com,3292531318,CLL 74 # 66 - 24
JUAN JOSE RUBIO,1039447045,juarubio,juarubio@mail.com,3283328936,CRA 141 # 121 - 11
RAUL NU•EZ,965993712,raunuœez,raunuœez@mail.com,3137219951,CLL 76 # 76 - 9
IVAN MEDINA,719330051,ivamedina,ivamedina@mail.com,3304133171,CLL 116 # 22 - 24
RUBEN SANZ,194508452,rubsanz,rubsanz@mail.com,3398553712,CRA 135 # 10 - 17
JUAN ANTONIO CASTILLO,927310199,juacastillo,juacastillo@mail.com,3062359156,CLL 69 # 114 - 60
OSCAR IGLESIAS,759328743,osciglesias,osciglesias@mail.com,3323146103,CLL 96 # 48 - 25
ENRIQUE CORTES,710594057,enrcortes,enrcortes@mail.com,3402058781,CRA 121 # 95 - 52
RAMON GARRIDO,191797731,ramgarrido,ramgarrido@mail.com,3478557088,CLL 144 # 132 - 56
ANDRES SANTOS,939127499,andsantos,andsantos@mail.com,3032323187,CLL 73 # 141 - 36
JUAN MANUEL GUERRERO,1062420258,juaguerrero,juaguerrero@mail.com,3205772398,CRA 114 # 29 - 20
SANTIAGO LOZANO,1187490410,sanlozano,sanlozano@mail.com,3422512373,CLL 17 # 95 - 39
VICENTE CANO,436409655,viccano,viccano@mail.com,3168978794,CLL 100 # 135 - 7
MARIO CRUZ,1110819801,marcruz,marcruz@mail.com,3042096965,CRA 96 # 119 - 43
VICTOR MENDEZ,1055884923,vicmendez,vicmendez@mail.com,3256534951,CLL 67 # 72 - 43
JOAQUIN FLORES,261210116,joaflores,joaflores@mail.com,3320457116,CLL 130 # 23 - 5
EDUARDO PRIETO,703121190,eduprieto,eduprieto@mail.com,3464895944,CRA 52 # 66 - 27
ROBERTO HERRERA,523139970,robherrera,robherrera@mail.com,3317594252,CLL 67 # 99 - 10
MARCOS PE•A,909945108,marpeœa,marpeœa@mail.com,3357858090,CLL 142 # 123 - 61
JAIME LEON,331546328,jaileon,jaileon@mail.com,3147183842,CRA 10 # 19 - 8
FRANCISCO JOSE MARQUEZ,801602358,framarquez,framarquez@mail.com,3474195813,CLL 124 # 33 - 13
HUGO CABRERA,1006390082,hugcabrera,hugcabrera@mail.com,3275262859,CLL 98 # 119 - 59
IGNACIO GALLEGO,1081565695,igngallego,igngallego@mail.com,3430412345,CRA 28 # 118 - 40
JORDI CALVO,759392021,jorcalvo,jorcalvo@mail.com,3278942378,CLL 77 # 120 - 74
ALFONSO VIDAL,402743417,alfvidal,alfvidal@mail.com,3397874291,CLL 9 # 87 - 75
RICARDO CAMPOS,938391952,riccampos,riccampos@mail.com,3184414614,CRA 29 # 6 - 75
SALVADOR REYES,834278611,salreyes,salreyes@mail.com,3076736811,CLL 38 # 69 - 75
MARC VEGA,177534846,marvega,marvega@mail.com,3300783435,CLL 101 # 44 - 29
GUILLERMO FUENTES,125015434,guifuentes,guifuentes@mail.com,3163397657,CRA 67 # 25 - 72
MOHAMED CARRASCO,839741633,mohcarrasco,mohcarrasco@mail.com,3460337344,CLL 104 # 77 - 22
GABRIEL DIEZ,510372690,gabdiez,gabdiez@mail.com,3036840554,CLL 79 # 103 - 55
MARTIN AGUILAR,1124238746,maraguilar,maraguilar@mail.com,3300846670,CRA 56 # 96 - 57
GONZALO CABALLERO,432979407,goncaballero,goncaballero@mail.com,3334933185,CLL 134 # 45 - 43
EMILIO NIETO,301478961,eminieto,eminieto@mail.com,3373961614,CLL 132 # 79 - 71
JOSE MIGUEL SANTANA,756152743,jossantana,jossantana@mail.com,3080458936,CRA 29 # 58 - 16
JULIO VARGAS,582522544,julvargas,julvargas@mail.com,3172533249,CLL 25 # 141 - 7
JULIAN PASCUAL,656468309,julpascual,julpascual@mail.com,3107667111,CLL 52 # 82 - 60
TOMAS GIMENEZ,1191605824,tomgimenez,tomgimenez@mail.com,3016884921,CRA 118 # 55 - 52
NICOLAS HERRERO,559989696,nicherrero,nicherrero@mail.com,3362081451,CLL 24 # 35 - 4
AGUSTIN HIDALGO,539036266,aguhidalgo,aguhidalgo@mail.com,3473397876,CLL 132 # 19 - 63
LUCAS MONTERO,937821798,lucmontero,lucmontero@mail.com,3273905442,CRA 78 # 8 - 29
SAMUEL LORENZO,474210504,samlorenzo,samlorenzo@mail.com,3127107491,CLL 104 # 128 - 53
JOSE RAMON SANTIAGO,646109136,jossantiago,jossantiago@mail.com,3242292685,CLL 116 # 23 - 11
ISMAEL BENITEZ,374637479,ismbenitez,ismbenitez@mail.com,3138720939,CRA 7 # 26 - 30
CRISTIAN DURAN,671720540,criduran,criduran@mail.com,3346538941,CLL 11 # 67 - 17
JOAN IBA•EZ,999377790,joaibaœez,joaibaœez@mail.com,3499142568,CLL 58 # 117 - 51
AITOR ARIAS,270499463,aitarias,aitarias@mail.com,3108956292,CRA 38 # 116 - 18
FELIX MORA,218766259,felmora,felmora@mail.com,3369719026,CLL 81 # 39 - 63
HECTOR FERRER,402923561,hecferrer,hecferrer@mail.com,3041273895,CLL 135 # 41 - 20
ALEX CARMONA,109787760,alecarmona,alecarmona@mail.com,3430564738,CRA 142 # 128 - 16
IKER VICENTE,338344752,ikevicente,ikevicente@mail.com,3470709961,CLL 31 # 26 - 12
JUAN FRANCISCO ROJAS,758609554,juarojas,juarojas@mail.com,3464698230,CLL 116 # 60 - 66
JOSE CARLOS SOTO,896149442,jossoto,jossoto@mail.com,3381995507,CRA 48 # 125 - 47
MATEO CRESPO,768774426,matcrespo,matcrespo@mail.com,3225885606,CLL 24 # 92 - 6
SEBASTIAN ROMAN,598314442,sebroman,sebroman@mail.com,3281917274,CLL 60 # 6 - 3
CESAR PASTOR,735878810,cespastor,cespastor@mail.com,3092544736,CRA 33 # 33 - 67
JOSEP VELASCO,109348948,josvelasco,josvelasco@mail.com,3285442371,CLL 118 # 37 - 53
ALFREDO PARRA,428929180,alfparra,alfparra@mail.com,3351820855,CLL 116 # 68 - 24
MARIANO SAEZ,910082816,marsaez,marsaez@mail.com,3059553873,CRA 66 # 96 - 66
RODRIGO MOYA,83324910,rodmoya,rodmoya@mail.com,3502909140,CLL 33 # 116 - 21
JOSE ANGEL BRAVO,1188969454,josbravo,josbravo@mail.com,3178305088,CLL 64 # 19 - 14
DOMINGO RIVERA,778497182,domrivera,domrivera@mail.com,3032957002,CRA 106 # 52 - 65
VICTOR MANUEL GALLARDO,1149457456,vicgallardo,vicgallardo@mail.com,3366671314,CLL 4 # 3 - 53
JOSE IGNACIO GARCIA,233160155,josgarcia,josgarcia@mail.com,3061225944,CLL 27 # 25 - 48
FELIPE RODRIGUEZ,532992795,felrodriguez,felrodriguez@mail.com,3499193021,CRA 134 # 111 - 27
LUIS MIGUEL GONZALEZ,107322267,luigonzalez,luigonzalez@mail.com,3228271298,CLL 57 # 32 - 56
JOSE FRANCISCO FERNANDEZ,472746816,josfernandez,josfernandez@mail.com,3072529936,CLL 27 # 130 - 63
XAVIER LOPEZ,157988441,xavlopez,xavlopez@mail.com,3403164239,CRA 33 # 59 - 66
ALBERT MARTINEZ,254924589,albmartinez,albmartinez@mail.com,3053532727,CLL 131 # 3 - 25
JUAN LUIS SANCHEZ,1119125971,juasanchez,juasanchez@mail.com,3020052124,CLL 75 # 73 - 55
MARIA CARMEN PEREZ,379852229,marperez,marperez@mail.com,3314255879,CRA 59 # 131 - 47
MARIA GOMEZ,53917433,margomez,margomez@mail.com,3321414282,CLL 93 # 100 - 69
CARMEN MARTIN,715938557,carmartin,carmartin@mail.com,3000856464,CLL 115 # 77 - 47
ANA MARIA JIMENEZ,1172121808,anajimenez,anajimenez@mail.com,3337361687,CRA 113 # 121 - 36
LAURA HERNANDEZ,181499057,lauhernandez,lauhernandez@mail.com,3181127226,CLL 143 # 142 - 10
MARIA PILAR RUIZ,399319911,marruiz,marruiz@mail.com,3387695718,CLL 102 # 132 - 19
MARIA DOLORES DIAZ,676575078,mardiaz,mardiaz@mail.com,3291590283,CRA 145 # 65 - 4
ISABEL MORENO,337215808,isamoreno,isamoreno@mail.com,3089961074,CLL 117 # 136 - 48
JOSEFA MU•OZ,167035611,josmuœoz,josmuœoz@mail.com,3056470828,CLL 41 # 73 - 23
MARIA TERESA ALVAREZ,225700867,maralvarez,maralvarez@mail.com,3066168662,CRA 132 # 125 - 72
ANA ROMERO,686579822,anaromero,anaromero@mail.com,3028044214,CLL 95 # 35 - 5
MARTA GUTIERREZ,98518306,margutierrez,margutierrez@mail.com,3086234947,CLL 80 # 16 - 42
CRISTINA ALONSO,159314659,crialonso,crialonso@mail.com,3025172241,CRA 15 # 86 - 19
MARIA ANGELES NAVARRO,361721407,marnavarro,marnavarro@mail.com,3334588737,CLL 5 # 75 - 57
LUCIA TORRES,1053352258,luctorres,luctorres@mail.com,3089130676,CLL 58 # 136 - 5
MARIA ISABEL DOMINGUEZ,1157830981,mardominguez,mardominguez@mail.com,3140481220,CRA 42 # 22 - 74
MARIA JOSE RAMOS,1062529320,marramos,marramos@mail.com,3043066048,CLL 83 # 130 - 43
FRANCISCA VAZQUEZ,53474225,fravazquez,fravazquez@mail.com,3431944000,CLL 106 # 50 - 36
ANTONIA RAMIREZ,41260821,antramirez,antramirez@mail.com,3350949002,CRA 90 # 3 - 22
DOLORES GIL,1061873049,dolgil,dolgil@mail.com,3470377678,CLL 143 # 68 - 54
PAULA SERRANO,99524395,pauserrano,pauserrano@mail.com,3150682149,CLL 104 # 25 - 56
SARA MORALES,984209054,sarmorales,sarmorales@mail.com,3304514155,CRA 82 # 134 - 71
ELENA MOLINA,263822681,elemolina,elemolina@mail.com,3042142320,CLL 28 # 89 - 27
MARIA LUISA BLANCO,124538563,marblanco,marblanco@mail.com,3051631878,CLL 106 # 105 - 30
RAQUEL SUAREZ,1142729652,raqsuarez,raqsuarez@mail.com,3132783003,CRA 33 # 116 - 10
ROSA MARIA CASTRO,225119051,roscastro,roscastro@mail.com,3424644154,CLL 70 # 115 - 57
MANUELA ORTEGA,774384770,manortega,manortega@mail.com,3003417442,CLL 2 # 58 - 36
MARIA JESUS DELGADO,270979165,mardelgado,mardelgado@mail.com,3032856697,CRA 13 # 80 - 67
PILAR ORTIZ,1031156111,pilortiz,pilortiz@mail.com,3323743013,CLL 101 # 142 - 74
CONCEPCION MARIN,692533113,conmarin,conmarin@mail.com,3365746948,CLL 80 # 95 - 4
MERCEDES RUBIO,331656132,merrubio,merrubio@mail.com,3487489945,CRA 65 # 57 - 43
JULIA NU•EZ,941221567,julnuœez,julnuœez@mail.com,3137291954,CLL 118 # 7 - 14
BEATRIZ MEDINA,285649163,beamedina,beamedina@mail.com,3019331978,CLL 98 # 41 - 56
ALBA SANZ,209058259,albsanz,albsanz@mail.com,3222127061,CRA 56 # 10 - 54
SILVIA CASTILLO,235887955,silcastillo,silcastillo@mail.com,3129793049,CLL 116 # 133 - 41
NURIA IGLESIAS,995598629,nuriglesias,nuriglesias@mail.com,3156526413,CLL 10 # 128 - 21
IRENE CORTES,1196160221,irecortes,irecortes@mail.com,3244485510,CRA 120 # 34 - 20
PATRICIA GARRIDO,444562378,patgarrido,patgarrido@mail.com,3221686342,CLL 30 # 38 - 74
ROSARIO SANTOS,821292562,rossantos,rossantos@mail.com,3134748788,CLL 4 # 20 - 75
JUANA GUERRERO,137122112,juaguerrero,juaguerrero@mail.com,3490239485,CRA 65 # 138 - 7
ROCIO LOZANO,858819306,roclozano,roclozano@mail.com,3108553598,CLL 145 # 93 - 59
ANDREA CANO,1169834362,andcano,andcano@mail.com,3329992029,CLL 13 # 25 - 23
TERESA CRUZ,1175488370,tercruz,tercruz@mail.com,3061458364,CRA 1 # 65 - 62
ENCARNACION MENDEZ,1060444337,encmendez,encmendez@mail.com,3425991867,CLL 39 # 95 - 48
MONTSERRAT FLORES,532820159,monflores,monflores@mail.com,3189106655,CLL 92 # 86 - 42
MONICA PRIETO,722389457,monprieto,monprieto@mail.com,3205317198,CRA 51 # 145 - 10
ALICIA HERRERA,1107724621,aliherrera,aliherrera@mail.com,3355927295,CLL 140 # 129 - 27
MARIA MAR PE•A,1073292344,marpeœa,marpeœa@mail.com,3371351597,CLL 128 # 141 - 59
SANDRA LEON,977014187,sanleon,sanleon@mail.com,3270561380,CRA 135 # 89 - 3
SONIA MARQUEZ,742748208,sonmarquez,sonmarquez@mail.com,3310024639,CLL 134 # 58 - 64
MARINA CABRERA,989787077,marcabrera,marcabrera@mail.com,3260250734,CLL 11 # 59 - 20
SUSANA GALLEGO,1180476427,susgallego,susgallego@mail.com,3213269532,CRA 61 # 113 - 64
ANGELA CALVO,1152609146,angcalvo,angcalvo@mail.com,3062849790,CLL 60 # 40 - 33
NATALIA VIDAL,1106958745,natvidal,natvidal@mail.com,3496590069,CLL 108 # 77 - 4
ROSA CAMPOS,528750919,roscampos,roscampos@mail.com,3303342085,CRA 43 # 54 - 14
YOLANDA REYES,375537806,yolreyes,yolreyes@mail.com,3175380220,CLL 48 # 82 - 40
SOFIA VEGA,743335642,sofvega,sofvega@mail.com,3458173376,CLL 121 # 111 - 6
CLAUDIA FUENTES,921161666,clafuentes,clafuentes@mail.com,3248208856,CRA 68 # 9 - 7
MARGARITA CARRASCO,778613041,marcarrasco,marcarrasco@mail.com,3500978416,CLL 41 # 111 - 42
MARIA JOSEFA DIEZ,903324706,mardiez,mardiez@mail.com,3097109136,CLL 6 # 27 - 2
CARLA AGUILAR,218775812,caraguilar,caraguilar@mail.com,3246066224,CRA 65 # 128 - 22
EVA CABALLERO,658390361,evacaballero,evacaballero@mail.com,3401685253,CLL 99 # 116 - 52
INMACULADA NIETO,293631866,inmnieto,inmnieto@mail.com,3500257821,CLL 31 # 12 - 56
MARIA ROSARIO SANTANA,1070857997,marsantana,marsantana@mail.com,3339454189,CRA 43 # 53 - 49
MARIA MERCEDES VARGAS,519038951,marvargas,marvargas@mail.com,3134229502,CLL 58 # 33 - 27
ANA ISABEL PASCUAL,686359501,anapascual,anapascual@mail.com,3501557301,CLL 72 # 90 - 16
NOELIA GIMENEZ,95390320,noegimenez,noegimenez@mail.com,3475747227,CRA 134 # 27 - 40
ESTHER HERRERO,744518402,estherrero,estherrero@mail.com,3508616540,CLL 100 # 115 - 6
VERONICA HIDALGO,1191617501,verhidalgo,verhidalgo@mail.com,3298793597,CLL 121 # 82 - 12
DANIELA MONTERO,971427308,danmontero,danmontero@mail.com,3226507045,CRA 71 # 77 - 28
NEREA LORENZO,262118119,nerlorenzo,nerlorenzo@mail.com,3049701349,CLL 63 # 76 - 65
CAROLINA SANTIAGO,1033857641,carsantiago,carsantiago@mail.com,3032807001,CLL 118 # 121 - 49
INES BENITEZ,516077622,inebenitez,inebenitez@mail.com,3263876513,CRA 145 # 112 - 63
MIRIAM DURAN,666205347,mirduran,mirduran@mail.com,3470285579,CLL 85 # 51 - 62
EVA MARIA IBA•EZ,178582601,evaibaœez,evaibaœez@mail.com,3461962809,CLL 16 # 12 - 19
MARTINA ARIAS,212768368,mararias,mararias@mail.com,3179795900,CRA 18 # 78 - 21
MARIA VICTORIA MORA,1092082882,marmora,marmora@mail.com,3116183395,CLL 131 # 78 - 7
LORENA FERRER,460875816,lorferrer,lorferrer@mail.com,3371641093,CLL 14 # 117 - 6
ANGELES CARMONA,115221529,angcarmona,angcarmona@mail.com,3274562346,CRA 37 # 53 - 14
ANA BELEN VICENTE,665003503,anavicente,anavicente@mail.com,3117196694,CLL 1 # 142 - 25
MARIA ELENA ROJAS,307223453,marrojas,marrojas@mail.com,3001699127,CLL 125 # 47 - 53
MARIA ROSA SOTO,955282952,marsoto,marsoto@mail.com,3303273101,CRA 72 # 8 - 48
VICTORIA CRESPO,650528012,viccrespo,viccrespo@mail.com,3460001396,CLL 55 # 40 - 58
MARIA CONCEPCION ROMAN,386735749,marroman,marroman@mail.com,3108718320,CLL 76 # 109 - 16
ALEJANDRA PASTOR,1194217413,alepastor,alepastor@mail.com,3140744717,CRA 101 # 1 - 59
AMPARO VELASCO,1056714788,ampvelasco,ampvelasco@mail.com,3103781344,CLL 63 # 65 - 59
MARIA ANTONIA PARRA,553400124,marparra,marparra@mail.com,3115917366,CLL 49 # 33 - 8
LIDIA SAEZ,782276522,lidsaez,lidsaez@mail.com,3263119745,CRA 74 # 88 - 59
CELIA MOYA,390759207,celmoya,celmoya@mail.com,3493507563,CLL 39 # 129 - 56
CATALINA BRAVO,937592004,catbravo,catbravo@mail.com,3401412307,CLL 116 # 61 - 47
FATIMA RIVERA,1009758862,fatrivera,fatrivera@mail.com,3126444037,CRA 52 # 127 - 3
MARIA NIEVES GALLARDO,837021328,margallardo,margallardo@mail.com,3198816521,CLL 51 # 99 - 58
AINHOA GARCIA,285692795,aingarcia,aingarcia@mail.com,3215838462,CLL 55 # 124 - 38
OLGA RODRIGUEZ,1118732840,olgrodriguez,olgrodriguez@mail.com,3450387229,CRA 131 # 20 - 59
CLARA GONZALEZ,898378925,clagonzalez,clagonzalez@mail.com,3060605622,CLL 1 # 72 - 12
CONSUELO FERNANDEZ,985624994,confernandez,confernandez@mail.com,3174621379,CLL 56 # 86 - 31
MARIA CRISTINA LOPEZ,85519564,marlopez,marlopez@mail.com,3113736362,CRA 98 # 24 - 39
ADRIANA MARTINEZ,952553967,adrmartinez,adrmartinez@mail.com,3049566750,CLL 93 # 51 - 30
GLORIA SANCHEZ,1060851952,glosanchez,glosanchez@mail.com,3151387330,CLL 28 # 25 - 48
MARIA SOLEDAD PEREZ,110827053,marperez,marperez@mail.com,3351164402,CRA 86 # 63 - 36
ANTONIO GOMEZ,1053345390,antgomez,antgomez@mail.com,3352794041,CLL 50 # 86 - 23
MANUEL MARTIN,1064447774,manmartin,manmartin@mail.com,3184141839,CLL 58 # 11 - 28
JOSE JIMENEZ,1178798389,josjimenez,josjimenez@mail.com,3195105939,CRA 72 # 75 - 71
FRANCISCO HERNANDEZ,372234998,frahernandez,frahernandez@mail.com,3166223436,CLL 85 # 104 - 61
DAVID RUIZ,978618626,davruiz,davruiz@mail.com,3366636254,CLL 53 # 21 - 62
JUAN DIAZ,281173825,juadiaz,juadiaz@mail.com,3502445530,CRA 42 # 23 - 48
JAVIER MORENO,397150277,javmoreno,javmoreno@mail.com,3367724154,CLL 37 # 57 - 22
DANIEL MU•OZ,689596833,danmuœoz,danmuœoz@mail.com,3264043034,CLL 95 # 75 - 15
